"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD065696","LD030572","HSS-8024945","HCJKGC3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","7","1","VIHATRP20211025-004","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD034598","LD034598","HSS-8089592","7S2JTY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","14","1","VIHATRP20240909","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD055655","PC026185TRP","HSS-8091399","9L5LG14","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","REQ1561906-RITM1648014-SCTASK2644694","02/28/2033","NTT-Deskside Services-WestCoast-Local"
"LD030572","LD059626","HSS-8072165","F39TVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","11","1","VIHATRP20230213-031","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC035978","PC035978","HSS-8058720","9ZTKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","19","","VIHATRP20220505-052","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065128","LD065196","HSS-8024979","G2SKGC3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Main Room","1","VIHATRP20211025-027","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC085073","LD071099","HSS-1032230","4BMLKF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - 2012 - Triage Registration by window","","REQ0470648-RITM0493580-SCTASK0776407","03/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD102652","LD102652","HSS-1046608","6644VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2316","2","REQ1304119-RITM1375288-SCTASK2213351","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC032100","PC032100","HSS-8058647","DJPKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSurg - Nursing Station - B Side Desk","","VIHATRP20220505-003","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC080240","PC080240","HSS-1047470","F4B5VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2504","2","REQ1370626-RITM1445723-SCTASK2382382","09/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC032079","PC032079","HSS-8058690","BZTKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2450","","VIHATRP20220505-035","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD050414","LD050414","HSS-1972913","32SKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex Desk 2","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD065617","LD065617","LD065617","3NG60N3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Mental Health Services - reception","0","VIHATRP20221114-014","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC031601","PC031601","HSS-8091656","5M5LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","2","VIHATRP20241209","02/28/2033","NTT-Deskside Services-WestCoast-Staffed"
"LD066299","LD058319","HSS-1027281","9MPHL93","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","10","1","VIHA-PAMHAS-Port Alberni Mental Health &","07/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD060021","LD071026","HSS-1031983","D00LGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Front Reception","1","REQ0448595-RITM0470222-SCTASK0750683","02/28/2030","NTT-Deskside Services-WestCoast-Local"
"PC033740","PC033740","HSS-8078600","GGS5PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","Physicians lounge","2","VIHATRP20230918-067","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC066026","MJ025QZ1","","1890310712","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2258","2","","","NTT-Deskside Services-WestCoast-Staffed"
"LD027217","PC071738","HSS-8086329","1QZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","VIHATRP20240429-087","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC032076","PC032076","HSS-8095823","34NMG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2462","2","ISLHTRP20250922-002","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC075776","PC075776","HSS-1940271","8LSMG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD050415","LD050415-M2","HSS-1972914","5TCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex 5","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD090455","LD090455-M1","HSS-1045421","3HS6PW3","VIHA-WCGH-West Coast General Hospital","Main","2270","1","REQ1220014-RITM1285204-SCTASK2068947","03/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD031378","LD032386","HSS-8072143","4NYSVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","17","1","VIHATRP20230213-026","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC035980","LD044506","HSS-8086235","70JJTY3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Physician Dictation Room","1","VIHATRP20240429-017","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD059255","LD059254","HSS-1030450","7CTHGC3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WFH","1","REQ0366695-RITM0384099-SCTASK0593155","11/30/2029","NTT-Deskside Services-WestCoast-Staffed"
"LD102449","LD102449","HSS-1047279","F944VZ3","VIHA-UFT-Ucluelet Family Ties-Main Building-1st Floor","Main Building","Main Floor","1","REQ1370624-RITM1445721-SCTASK2345217","10/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD086080","LD100751","HSS-1043994","6LX5PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2403","2","REQ1075834-RITM1132085-SCTASK1823778","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD104752","LD104752","HSS-1110470","40TMG14","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","PA NP Clinic","1","REQ1671883-RITM1764501-SCTASK2834689","06/30/2033","NTT-Deskside Services-WestCoast-Local"
"LD081357","LD081357","HSS-1110216","GKGNG14","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Admin Area","1","REQ1638920-RITM1729620-SCTASK2777947","06/30/2033","NTT-Deskside Services-WestCoast-Local"
"LD059635","LD060361","HSS-1033057","409JRH3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Nursing","1","REQ0501077-RITM0525662-SCTASK0835184","05/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD066212","LD034741","HSS-8086253","2VC3VZ3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","MHAS","1","VIHATRP20240429-032","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC033747","PC033747","HSS-1049296","HGJ8SP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2467","2","INC3705515","06/30/2033","NTT-Deskside Services-WestCoast-Staffed"
"PC050930","PC067011","PC067011","54B60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - XRay","","VIHATRP20221114-056","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD038209","LD038209","HSS-8058702","GDPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","12","1","VIHATRP20220505-043","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC026224","PC038006","HSS-8005503-M1","VN991641","VIHA-ULS-Ucluelet Lab Services-Main Building-1st Floor","Main Building","Lab","","","08/31/2018","NTT-Deskside Services-WestCoast-Remote"
"","LD027212","","Z4QX1513378136","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building","","","","","","NTT-Deskside Services-WestCoast-Local"
"LD030982","LD030982","HSS-8072147","939TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5 -","1","VIHATRP20230213-030","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC034899","PC034899","HSS-8078578","BDHRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","Cafeteria","1","VIHATRP20230918-049","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"","PC051565","HSS-8009252-M1","V1F94457","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","WCMedical Imaging - Reception","","","","NTT-Deskside Services-WestCoast-Staffed"
"LD066027","LD050416","HSS-8089610","DJFJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","VIHATRP20240909-061","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC080246","PC080246","HSS-1047965","29CHTY3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","1","1","REQ1397582-RITM1474316-SCTASK2445347","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD024836","LD024836-M1","HSS-8095858","H04LG14","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","20","1","ISLHTRP20250922-027","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD027205","LD027205-M1","HSS-8073798","8KZPQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20230417-050","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD066299","LD066299","HSS-8078560","GR66PW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","10","1","VIHATRP20230918-035","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC079973","PC026145TRP","HSS-1048406","2615TY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2444","2","REQ1522627-RITM1606300-SCTASK2577674","12/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC033287","JFGJRH3","HSS-1984838","JFGJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2115","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD059222","LD059222","HSS-8095844","114LG14","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","11","1","ISLHTRP20250922-017","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD034318","LD034318","HSS-1025876","6C9TR63","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","6","1","REQ0188756-RITM0197449-SCTASK0292554","07/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD065013","LD065013","HSS-8095827","314LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2352","2","ISLHTRP20250922-004","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC030728","PC043275","HSS-8086234","G2JJTY3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Patient Lounge Room 10","1","VIHATRP20240429-015","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD1000304","LD1000304","HSS-8078562","FR66PW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","Admin","0","VIHATRP20230918-036","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD034708","LD034708","HSS-8086294","F505VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","CV1052","1","VIHATRP20240429-064","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC067009","PC067009","PC067009","67X60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - XRay far end of room by printe","","VIHATRP20221114-047","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC077124","PC077124L","HSS-1034588","79SJRH3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","Reception","","REQ0561041-RITM0589094-SCTASK0947402","07/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033747","PC033747","HSS-8089625","5P2JTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2467","2","VIHATRP20240909-076","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC067183","PC067183","HSS-8086216","D9Z3TY3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20240429-002","07/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC049230","PC049230","HSS-8078598","9FXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2246 - Ultrasound tech Rm 1","2","VIHATRP20230918-064","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC034836","PC034836","HSS-8078587","2CXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2238 - Clinical Coordinator","2","VIHATRP20230918-056","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033276","78660N3","HSS-1036193","78660N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","2","REQ0638544-RITM0670756-SCTASK1061500","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"TD001763","TD001763","HSS-8090388","2035TY3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","ACT Team Room","1","VIHATRP20241007-008","12/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC038025","PC038025","PC038025","H01RVP3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Nurses' Station","","VIHATRP20221114-012","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC032085","PC032085","HSS-8086323","6SK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2315 - Administration","2","VIHATRP20240429-083","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD038206","LD038206","HSS-1972917","C1SKGC3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Room 6","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"","BGS5PW3","HSS-1940483","BGS5PW3","VIHA-UPR-Ucluelet Peninsula Road","Main","221","2","DMND0005329","11/30/2031","NTT-Deskside Services-WestCoast-Remote"
"LD056454","LD060359","HSS-1033044","B3CJRH3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","1","1","REQ0501088-RITM0525674-SCTASK0835182","05/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC050094","PC050094","HSS-8086290","JCF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2258 - Radiologist office","2","VIHATRP20240429-062","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD065130","HSS-8058730","HSS-8058730","73SJRH3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","22","1","VIHATRP20220505-060","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD058223","LD058223","HSS-8094458","9GSMG14","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Main Building","Dialysis Unit Office","1","ISLHTRP20250714-077","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC034389","PC034389","PC034389","501RVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2222 - Trauma Room","","VIHATRP20221114-050","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC077219","PC077219-M1","HSS-1984814","GY2KRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2215 (Reports Room B)","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033748","PC033748","HSS-8089613","GJFJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2467","2","VIHATRP20240909-063","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC077221","PC077221","HSS-1984816","7YZJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2900 - Nurse's Station","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC031583","PC031583","HSS-8058726","665KRH3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","2","","VIHATRP20220505-056","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC067103","PC067103","HSS-8073779","66FQQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230417-037","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD031692","LD055655","HSS-8092521","55M2W14","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","VIHATRP20250310-049","04/30/2033","NTT-Deskside Services-WestCoast-Local"
"LD050414","LD050414","HSS-1972938","4PCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex Desk 2","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD031378","LD032386","HSS-8073795","1V4QQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","17","1","VIHATRP20230417-046","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC034081","PC034081","HSS-8024961","VTN17560","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Scheduler's office #1","","VIHATRP20211025-012","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC040023","PC040023","PC040023","97B60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2517 -Dictation","","VIHATRP20221114-049","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD065379","LD065379","HSS-8058696","9NXJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","2","1","VIHATRP20220505-039","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065196","LD065128","HSS-8095852","56NMG14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Main Room","1","ISLHTRP20250922-023","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD066241","LD066241","HSS-8073757","8T8QQT3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","7","1","VIHATRP20230417-023","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC071516","PC071516","HSS-1032534","8DHKKF3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","WH1028 - Social worker room","1","REQ0486331-RITM0510029-SCTASK0803204","04/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC079973","LD024398TRP","HSS-1048407","26X4TY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2444","2","REQ1522627-RITM1606300-SCTASK2577674","12/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC075773","PC075773","HSS-1940267","FV0LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD064615","PC052860","","7CKTVP3","VIHA-WCGH-West Coast General Hospital","Remote -WFH bundle","","","INC2355638","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD034320","LD034320","HSS-8072200","800TVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","7","1","VIHATRP20230213-050","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD060021","LD071026","HSS-1031984","250LGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Front Reception","1","REQ0448595-RITM0470222-SCTASK0750683","02/28/2030","NTT-Deskside Services-WestCoast-Local"
"PC032114","6GGJRH3","HSS-1984831","6GGJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2243 - Clinical Exam room","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD102652","LD102652","HSS-1047845","BM2KTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2316","2","REQ1415180-RITM1492914-SCTASK2427792","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC080199","PC080199-M1","HSS-1044091","1CK6PW3","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Main Building","well women's room","1","REQ1093454-RITM1150977-SCTASK1844956","12/31/2031","NTT-Deskside Services-WestCoast-Remote"
"LD030980","LD030980-M2","HSS-8095829","6R0LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2602","2","ISLHTRP20250922-005","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC077223","PC077223","HSS-1984819","5GGJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","WC2514","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"","24MMVF3","HSS-1940482","24MMVF3","VIHA-UPR-Ucluelet Peninsula Road","Main","220","2","DMND0005329","01/31/2031","NTT-Deskside Services-WestCoast-Remote"
"PC049241","PC049241","HSS-8073775","CT8QQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2455 - Regional Lab office","2","VIHATRP20230417-034","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033284","PC033284","PC033284","9XQLVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSurg - Nursing Station  (TRP)","","VIHATRP20221114-063","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC085075","PC085075-M1","HSS-1041051-M1","5SXMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - expansion triage desk","","REQ0831222-RITM0873345-SCTASK1380180","01/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"","LD080210","HSS-1038518","FD1NVF3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","6 (WFH not yet assigned)","1","REQ0721986-RITM0758702-SCTASK1195249","12/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD066246","LD066246","HSS-1043032","7PJTVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Nurses office","1","REQ0986070-RITM1037345-SCTASK1658206","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD036938","LD036938","HSS-8024969","GYCKGC3","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20211025-018","03/31/2030","NTT-Deskside Services-WestCoast-Remote"
"","LD044750","HSS-1022673","DP25X53","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","","1","REQ0136095-RITM0141863-SCTASK0202996","03/31/2029","NTT-Deskside Services-WestCoast-Local"
"","LD056454","HSS-1028546","864JGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Director","1","REQ0241770-RITM0253216-SCTASK0475326","09/30/2029","NTT-Deskside Services-WestCoast-Local"
"LD031693","LD031693","HSS-1043156","H58PQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2314 - Administration","2","REQ1009665-RITM1062170-SCTASK1694737","09/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD080046","LD071727","HSS-1034085","4QNHGC3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","6 (WFH not yet assigned)","1","REQ0544464-RITM0571546-SCTASK0895960","06/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD031249","LD031249","HSS-8058659","25CKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","2","VIHATRP20220505-014","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD036403","LD036403","HSS-8078563","D257PW3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","WFH","1","VIHATRP20230918-037","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC032084","PC032084","HSS-8086321","8PK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2431","2","VIHATRP20240429-081","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC040905","PC040905","PC040905","GJ660N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSurg - Nursing Station - B Side Desk (TRP)","","VIHATRP20221114-062","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC067146","PC067146","HSS-8086288","1MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2426","2","VIHATRP20240429-061","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD023195","LD073165","HSS-8078573","D12SQT3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","VIHATRP20230918-042","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC077214","PC077214","HSS-1984808","62DKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2110 - OR Surgical Desk","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC078739","PC078739","HSS-1044629","9297PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2440","2","REQ1132920-RITM1192579-SCTASK1912971","01/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC040024","PC040024","PC040024","6M170N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2905 - Nursery","","VIHATRP20221114-033","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD080068","LD061357","HSS-1035772","FQ1MVF3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","REQ0601926-RITM0632204-SCTASK1002435","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD042882","LD023367","HSS-8095832","414LG14","VIHA-UFT-Ucluelet Family Ties-Main Building-1st Floor","Main Building","142","1","ISLHTRP20250922-008","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"LD038212","LD038212","HSS-8058705","HDPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","22","1","VIHATRP20220505-044","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC033762","PC033762","HSS-8086233","4TK4VZ3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Room 2351 - Medical Records","2","VIHATRP20240429-014","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD085226","LD085226-M1","HSS-1041034-M1","BJM60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2105","2","REQ0830358-RITM0872437-SCTASK1380147","01/31/2031","NTT-Deskside Services-WestCoast-Staffed"
